wine_id,wine_name,winery,wine_type,grape_variety,region,country,vintage,average_rating,num_ratings,price_eur,wine_style,food_pairing,alcohol_content,wine_url,scrape_date
1257100,Auxey-Duresses 1er Cru,Domaine Michel Prunier et Fille,Red wine,Pinot Noir,Auxey-Duresses Premier Cru,France,2022,4.1,428,47.40,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/domaine-michel-prunier-et-fille-auxey-duresses-1er-cru/w/1257100?year=2022&price_id=41107294,2026-04-06
2594136,Lalande de Pomerol,Château Pavillon Beauregard,Red wine,"Cabernet Franc, Merlot",Lalande-de-Pomerol,France,2019,4.1,1342,32.20,Bordeaux Libournais Red,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/chateau-pavillon-beauregard-lalande-de-pomerol/w/2594136?year=2019&price_id=39550714,2026-04-06
9759723,Origines Petit Verdot,Les Vignerons de Tutiac,Red wine,Petit Verdot,Bordeaux,France,2022,4.1,88,16.80,Bordeaux Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/les-vignerons-de-tutiac-origines-petit-verdot/w/9759723?year=2022&price_id=38073806,2026-04-06
1177796,Les Hauts du Tertre Margaux,Château du Tertre,Red wine,"Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot",Margaux,France,2016,4.0,7809,28.50,Bordeaux Margaux,"Beef; Lamb; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/chateau-du-tertre-les-hauts-du-tertre-margaux/w/1177796?year=2016&price_id=37991273,2026-04-06
2501053,Savigny-lès-Beaune Clos Des Guettes Rouge,Louis Jadot - Domaine Gagey,Red wine,Pinot Noir,Savigny-lès-Beaune,France,2022,4.1,645,46,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/louis-jadot-domaine-gagey-savigny-les-beaune-clos-des-guettes-rouge/w/2501053?year=2022&price_id=40571983,2026-04-06
1169352,Vieilles Vignes Côtes du Roussillon Villages,Domaine du Clos des Fées,Red wine,Carignan,Côtes du Roussillon Villages,France,2022,4.0,3514,31.50,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/domaine-du-clos-des-fees-vieilles-vignes-cotes-du-roussillon-villages/w/1169352?year=2022&price_id=39800937,2026-04-06
4047408,Pommard,Justin Girardin,Red wine,Pinot Noir,Pommard,France,2018,4.1,264,50.80,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/justin-girardin-pommard/w/4047408?year=2018&price_id=38646475,2026-04-06
13600635,Vieilles Vignes Saint-Romain Rouge,Alain Gras,Red wine,Pinot Noir,Saint-Romain,France,2023,4.1,26,38.90,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/alain-gras-vieilles-vignes-saint-romain-rouge/w/13600635?year=2023&price_id=41099463,2026-04-06
12331241,Cuvée Lise Bourgogne Rouge,Domaine Fond Moiroux - Pierres Dorées,Red wine,Pinot Noir,Bourgogne,France,2023,4.3,61,21.50,Burgundy Red,"Beef; Veal; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/domaine-fond-moiroux-pierres-dorees-cuvee-lise-bourgogne-rouge/w/12331241?year=2023&price_id=39149627,2026-04-06
5741960,Cuvée Augustin,Maison Rivier,Red wine,"Shiraz/Syrah, Grenache, Mourvedre, Carignan, Cinsault",Côtes-du-Rhône-Villages 'Chusclan',France,2022,4.1,101,19.50,Southern Rhône Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/maison-rivier-cuvee-augustin/w/5741960?year=2022&price_id=39703032,2026-04-06
1232315,Saint-Émilion Grand Cru (Grand Cru Classé),Château Cadet-Bon,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2014,4.1,2998,41.20,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/cadet-bon-saint-emilion-grand-cru-grand-cru-classe/w/1232315?year=2014&price_id=37742069,2026-04-06
9040907,Bourgogne Hautes Côtes de Beaune,Domaine Jeanson Parigot,Red wine,Pinot Noir,Bourgogne Hautes-Côtes de Beaune,France,2024,4.1,108,23.20,Burgundy Red,"Beef; Veal; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/domaine-jeanson-parigot-bourgogne-hautes-cotes-de-beaune/w/9040907?year=2024&price_id=41293866,2026-04-06
1212169,Pessac-Léognan,Château Couhins,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Pessac-Léognan,France,2019,3.9,1791,30.90,Bordeaux Pessac-Léognan,"Beef; Lamb; Poultry; Game (deer, venison)",14.5,https://www.vivino.com/en/couhins-pessac-leognan/w/1212169?year=2019&price_id=37742097,2026-04-06
2213951,Pauillac,Château Bellegrave,Red wine,"Merlot, Cabernet Sauvignon",Pauillac,France,2022,3.9,3517,37,Bordeaux Pauillac,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/chateau-bellegrave-pauillac/w/2213951?year=2022&price_id=38622371,2026-04-06
9938852,Pommard,Guillaume Baduel,Red wine,Pinot Noir,Pommard,France,2020,4.1,36,51.40,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/guillaume-baduel-pommard/w/9938852?year=2020&price_id=36920049,2026-04-06
1127572,Pic-Saint-Loup Grande Cuvée,Domaine de l'Hortus,Red wine,Shiraz/Syrah,Pic-Saint-Loup,France,2023,4.1,7795,34.90,Languedoc-Roussillon Red,Beef; Veal; Pasta,13.5,https://www.vivino.com/en/fr-domaine-de-lhortus-pic-saint-loup-grande-cuvee/w/1127572?year=2023&price_id=41198716,2026-04-06
1777322,Pommard-Argillières Premier Cru,Domaine Jean Monnier & Fils,Red wine,Pinot Noir,Pommard Premier Cru,France,2020,4.1,188,45.70,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/jean-monnier-and-fils-pommard-argillieres-premier-cru/w/1777322?year=2020&price_id=41137578,2026-04-06
1127285,Côtes du Roussillon Villages,Château les Pins,Red wine,"Shiraz/Syrah, Grenache, Mourvedre",Côtes du Roussillon Villages,France,2022,4.0,3769,15.80,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/chateau-les-pins-cotes-du-roussillon-villages/w/1127285?year=2022&price_id=41239527,2026-04-06
1232315,Saint-Émilion Grand Cru (Grand Cru Classé),Château Cadet-Bon,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2012,4.1,2998,41.20,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/cadet-bon-saint-emilion-grand-cru-grand-cru-classe/w/1232315?year=2012&price_id=37742065,2026-04-06
779155,Cuvée Romain Pauc Corbières Boutenac,Château La Voulte Gasparets,Red wine,"Shiraz/Syrah, Grenache, Mourvedre, Carignan",Corbières Boutenac,France,2020,4.0,4055,28.30,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/la-voulte-gasparets-cuvee-romain-pauc-corbieres-boutenac/w/779155?year=2020&price_id=38672870,2026-04-06
77427,Châteauneuf-du-Pape Le Parvis,Ferraton Père & Fils,Red wine,"Shiraz/Syrah, Grenache, Mourvedre",Châteauneuf-du-Pape,France,2022,4.1,1711,47.60,Southern Rhône Châteauneuf-du-Pape Red,Lamb; Pork; Poultry,15,https://www.vivino.com/en/ferraton-pere-fils-chateauneuf-du-pape-le-parvis/w/77427?year=2022&price_id=41379683,2026-04-06
1283556,L'Esprit de Font Caude Montpeyroux,Alain Chabanon,Red wine,"Mourvedre, Shiraz/Syrah",Montpeyroux,France,2020,4.1,1509,39.50,Languedoc-Roussillon Red,Beef; Veal; Pasta,13,https://www.vivino.com/en/domaine-alain-chabanon-l-esprit-de-font-caude-montpeyroux/w/1283556?year=2020&price_id=40950142,2026-04-06
1812383,Côte-Rôtie Eminence,Domaine Niero,Red wine,"Shiraz/Syrah, Viognier",Côte-Rôtie,France,2024,4.1,957,51.60,Northern Rhône Côte-Rotie,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/robert-niero-cote-rotie-eminence/w/1812383?year=2024&price_id=40904610,2026-04-06
4903947,Santenay 1er Cru 'Beauregard',Justin Girardin,Red wine,Pinot Noir,Santenay 1er Cru 'Beauregard',France,2021,4.1,190,45,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/justin-girardin-santenay-1er-cru-beauregard/w/4903947?year=2021&price_id=35822043,2026-04-06
9368922,Maranges,Ami,Red wine,Pinot Noir,Maranges,France,2023,4.1,113,44.70,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/ami-maranges/w/9368922?year=2023&price_id=40504637,2026-04-06
7442361,Les Lèbres Vacqueyras,Domaine Chant des Loups,Red wine,"Shiraz/Syrah, Grenache, Mourvedre",Vacqueyras,France,2022,4.1,92,26,Southern Rhône Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/domaine-chant-des-loups-les-lebres-vacqueyras/w/7442361?year=2022&price_id=40055236,2026-04-06
11187478,D86 Saint-Joseph,Domaine du Coulet - Matthieu Barret,Red wine,Shiraz/Syrah,Saint-Joseph,France,2024,4.1,400,33.90,Northern Rhône Saint-Joseph,"Beef; Lamb; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/domaine-du-coulet-matthieu-barret-d86-saint-joseph-saint-joseph/w/11187478?year=2024&price_id=39839577,2026-04-06
9847351,La Bigarel Pinot Noir,Philippe Ravier,Red wine,Pinot Noir,Vin de Savoie,France,2024,4.1,174,20.90,French Savoie Red,"Beef; Game (deer, venison)",12.16,https://www.vivino.com/en/philippe-ravier-la-bigarel-pinot-noir/w/9847351?year=2024&price_id=41180407,2026-04-06
6429791,Les Invincibles Le Généreux,Domaine la Provenquière,Red wine,"Cabernet Sauvignon, Merlot",Pays d'Oc,France,2023,4.1,220,14.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,13.5,https://www.vivino.com/en/domaine-la-provenquiere-les-invincibles-le-genereux/w/6429791?year=2023&price_id=40481837,2026-04-06
1970945,La Grenadière Pic Saint-Loup,Mas Bruguiere,Red wine,"Shiraz/Syrah, Grenache",Pic-Saint-Loup,France,2021,4.0,1031,35.40,Languedoc-Roussillon Red,Beef; Veal; Pasta,14,https://www.vivino.com/en/mas-bruguiere-la-grenadiere-pic-saint-loup/w/1970945?year=2021&price_id=40976761,2026-04-06
4919930,Homo Habilis,Domaine le Conte des Floris,Red wine,Shiraz/Syrah,Languedoc-Roussillon,France,2017,4.1,168,42.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,14,https://www.vivino.com/en/domaine-le-conte-des-floris-homo-habilis/w/4919930?year=2017&price_id=41000402,2026-04-06
83520,Marquis de Calon Saint-Estèphe,Château Calon-Ségur,Red wine,"Petit Verdot, Cabernet Sauvignon, Cabernet Franc, Merlot",Saint-Estèphe,France,2020,3.9,15051,50.90,Bordeaux Saint-Estèphe,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/chateau-calon-segur-marquis-de-calon-saint-estephe/w/83520?year=2020&price_id=39455118,2026-04-06
6289,Santenay 1er Cru 'Clos Faubard',Lucien Muzard & Fils,Red wine,Pinot Noir,Santenay 1er Cru 'Clos Faubard',France,2022,4.0,740,60,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/domaine-lucien-muzard-and-fils-santenay-1er-cru-clos-faubard/w/6289?year=2022&price_id=35824985,2026-04-06
1623438,Le Passage Saint-Joseph,Michel & Stéphane Ogier,Red wine,Shiraz/Syrah,Saint-Joseph,France,2022,4.1,2269,34.56,Northern Rhône Saint-Joseph,"Beef; Lamb; Poultry; Game (deer, venison)",14.5,https://www.vivino.com/en/michel-stephane-ogier-le-passage-saint-joseph/w/1623438?year=2022&price_id=40541905,2026-04-06
1581794,Plénitude,Château Haut Blanville,Red wine,Grenache,Grès de Montpellier,France,2017,4.1,147,30,Languedoc-Roussillon Grenache,Beef; Lamb; Poultry; Pasta,14.5,https://www.vivino.com/en/chateau-haut-blanville-plenitude/w/1581794?year=2017&price_id=41564506,2026-04-06
8854065,Intuition de Fleur Cardinale,Château Fleur Cardinale,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2023,4.1,465,28.20,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/chateau-fleur-cardinale-intuition-de-fleur-cardinale/w/8854065?year=2023&price_id=39550676,2026-04-06
6209244,Bois Prieur Saint-Joseph,Domaine Niero,Red wine,Shiraz/Syrah,Saint-Joseph,France,2023,4.1,184,28.30,Northern Rhône Saint-Joseph,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/robert-niero-bois-prieur-saint-joseph/w/6209244?year=2023&price_id=38333317,2026-04-06
2563994,Le Loup du Pic Pic-Saint-Loup,Château Puech-Haut,Red wine,Shiraz/Syrah,Pic-Saint-Loup,France,2022,3.8,3391,19.50,Languedoc-Roussillon Red,Beef; Veal; Pasta,13,https://www.vivino.com/en/chateau-puech-haut-le-loup-du-pic-pic-saint-loup/w/2563994?year=2022&price_id=40571958,2026-04-06
1145413,Pauillac (Grand Cru Classé),Château Lynch-Moussas,Red wine,Cabernet Sauvignon,Pauillac,France,2012,4.1,23825,55.30,Bordeaux Pauillac,"Beef; Lamb; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/chateau-lynch-moussas-pauillac-grand-cru-classe/w/1145413?year=2012&price_id=37906513,2026-04-06
1107919,Saint-Estèphe,Château Le Crock,Red wine,Cabernet Sauvignon,Saint-Estèphe,France,2020,4.0,10008,43.50,Bordeaux Saint-Estèphe,"Beef; Lamb; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/chateau-le-crock-saint-estephe/w/1107919?year=2020&price_id=35822487,2026-04-06
8833651,Adeodat Collioure Rouge,Domaine Augustin,Red wine,"Carignan, Grenache, Mourvedre",Collioure,France,2020,4.1,104,32.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,14,https://www.vivino.com/en/domaine-augustin-adeodat-collioure-rouge/w/8833651?year=2020&price_id=40884158,2026-04-06
1401373,Un Faune Avec Son Fifre (Sous les Oliviers),Domaine du Clos des Fées,Red wine,"Cabernet Franc, Merlot",Côtes Catalanes,France,2019,4.2,649,40.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,15,https://www.vivino.com/en/domaine-du-clos-des-fees-un-faune-avec-son-fifre-sous-les-oliviers/w/1401373?year=2019&price_id=41114072,2026-04-06
8833651,Adeodat Collioure Rouge,Domaine Augustin,Red wine,"Carignan, Grenache, Mourvedre",Collioure,France,2021,4.1,104,32.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,14,https://www.vivino.com/en/domaine-augustin-adeodat-collioure-rouge/w/8833651?year=2021&price_id=40884163,2026-04-06
1221947,Montagne Collioure,Domaine de la Rectorie,Red wine,"Grenache, Mourvedre, Carignan",Collioure,France,2023,4.1,1368,31.70,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/domaine-de-la-rectorie-montagne-collioure/w/1221947?year=2023&price_id=41020135,2026-04-06
1127285,Côtes du Roussillon Villages,Château les Pins,Red wine,"Shiraz/Syrah, Grenache, Mourvedre",Côtes du Roussillon Villages,France,2021,4.0,3769,15.80,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/chateau-les-pins-cotes-du-roussillon-villages/w/1127285?year=2021&price_id=40228279,2026-04-06
2497608,Crozes-Hermitage Rouge,Maison les Alexandrins,Red wine,Shiraz/Syrah,Crozes-Hermitage,France,2023,3.9,4980,22.90,Northern Rhône Crozes-Hermitage,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/maison-les-alexandrins-crozes-hermitage-rouge/w/2497608?year=2023&price_id=40481811,2026-04-06
3806831,Racines Croisées Gevrey-Chambertin,Henri Pion,Red wine,Pinot Noir,Gevrey-Chambertin,France,2013,4.1,173,46.40,Burgundy Côte de Nuits Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/henri-pion-racines-croisees-gevrey-chambertin/w/3806831?year=2013&price_id=35822691,2026-04-06
2041988,Cornas,Domaine des Remizières,Red wine,Shiraz/Syrah,Cornas,France,2023,4.1,180,47,Northern Rhône Cornas,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/domaine-des-remizieres-cornas/w/2041988?year=2023&price_id=38446916,2026-04-06
4527295,Kosmos Red (Organic),Gérard Bertrand,Red wine,"Cabernet Sauvignon, Grenache, Malbec, Merlot, Mourvedre, Marselan, Shiraz/Syrah",Vin de France,France,2021,4.1,2087,24.80,French Red,,14,https://www.vivino.com/en/gerard-bertrand-kosmos-red-organic/w/4527295?year=2021&price_id=40504680,2026-04-06
1108714,Les Bastides d'Alquier Faugères,Bardi d'Alquier,Red wine,"Grenache, Mourvedre, Shiraz/Syrah",Faugères,France,2016,4.0,954,38.50,Languedoc-Roussillon Red,Beef; Veal; Pasta,14,https://www.vivino.com/en/bardi-d-alquier-les-bastides-d-alquier-faugeres/w/1108714?year=2016&price_id=40881186,2026-04-06
65324,Lalande-de-Pomerol,Château Canon Chaigneau,Red wine,"Merlot, Cabernet Franc",Lalande-de-Pomerol,France,2018,4.0,1870,19.95,Bordeaux Libournais Red,"Beef; Lamb; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/chateau-canon-chaigneau-lalande-de-pomerol/w/65324?year=2018&price_id=35823782,2026-04-06
5242280,Chateauneuf-du-Pape,Terroir Daronton,Red wine,"Mourvedre, Shiraz/Syrah, Grenache",Châteauneuf-du-Pape,France,2023,4.1,720,41.30,Southern Rhône Châteauneuf-du-Pape Red,Lamb; Pork; Poultry,15,https://www.vivino.com/en/terroir-daronton-chateauneuf-du-pape/w/5242280?year=2023&price_id=39754732,2026-04-06
1143846,Margaux de Brane (Margaux de Henri Lurton),Château Brane-Cantenac,Red wine,"Merlot, Cabernet Sauvignon",Margaux,France,2022,4.0,13962,33.30,Bordeaux Margaux,"Beef; Lamb; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/chateau-brane-cantenac-margaux-de-brane-margaux-de-henri-lurton/w/1143846?year=2022&price_id=39545520,2026-04-06
9332241,Grand Vin de Bordeaux,Château de Malherbes,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Cadillac - Côtes de Bordeaux,France,2014,4.1,100,37.20,Bordeaux Red,"Beef; Veal; Poultry; Game (deer, venison)",14.5,https://www.vivino.com/en/chateau-de-malherbes-grand-vin-de-bordeaux/w/9332241?year=2014&price_id=36562427,2026-04-06
10246935,Les Jardins Chassagne-Montrachet,Château de Chassagne-Montrachet,Red wine,Pinot Noir,Chassagne-Montrachet,France,2022,4.1,174,49.40,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/chateau-de-chassagne-montrachet-les-jardins-chassagne-montrachet/w/10246935?year=2022&price_id=35825385,2026-04-06
12500038,Coteaux Bourguignons Aux Aires,Domaine Didier Amiot,Red wine,Pinot Noir,Coteaux Bourguignons,France,2021,4.1,25,29.70,Burgundy Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/domaine-didier-amiot-coteaux-bourguignons-aux-aires/w/12500038?year=2021&price_id=39901628,2026-04-06
2213912,Morey-Saint-Denis 1er Cru 'Aux Cheseaux',Domaine Odoul-Coquard,Red wine,Pinot Noir,Morey-Saint-Denis 1er Cru 'Aux Cheseaux',France,2022,4.1,249,55.30,Burgundy Côte de Nuits Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/odoul-coquard-morey-saint-denis-1er-cru-aux-cheseaux/w/2213912?year=2022&price_id=37327014,2026-04-06
7301914,Les Demoiselles de Couhins Pessac-Léognan,Château Couhins,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Pessac-Léognan,France,2020,4.1,127,25.80,Bordeaux Pessac-Léognan,"Beef; Lamb; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/couhins-les-demoiselles-de-couhins-pessac-leognan/w/7301914?year=2020&price_id=37991294,2026-04-06
79552,Mercurey,Domaine Chanson,Red wine,Pinot Noir,Mercurey,France,2022,3.9,747,32,Burgundy Côte Chalonnaise Red,"Beef; Veal; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/domaine-chanson-mercurey/w/79552?year=2022&price_id=36349798,2026-04-06
1860473,Le Grand Rossignol Les Crus,Château Lamothe-Vincent,Red wine,Merlot,Bordeaux Supérieur,France,2020,4.1,459,34.50,Bordeaux Red,"Beef; Veal; Poultry; Game (deer, venison)",14.5,https://www.vivino.com/en/lamothe-vincent-le-grand-rossignol-les-crus/w/1860473?year=2020&price_id=36970075,2026-04-06
1797017,Nuits-Saint-Georges 'Aux Saints Jacques',Domaine Odoul-Coquard,Red wine,Pinot Noir,Nuits-Saint-Georges,France,2022,4.1,144,55.30,Burgundy Côte de Nuits Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/odoul-coquard-nuits-saint-georges-aux-saints-jacques/w/1797017?year=2022&price_id=37327017,2026-04-06
9880393,La Résilience d'en Paillol,Mas Guallar,Red wine,"Grenache, Carignan",Vin de France,France,2020,4.1,39,38,French Red,,14.5,https://www.vivino.com/en/mas-guallar-la-resilience-d-en-paillol/w/9880393?year=2020&price_id=36080626,2026-04-06
1147693,Saint-Émilion Grand Cru,Château Montlabert,Red wine,"Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2020,4.0,3526,55.80,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/fr-chateau-montlabert-saint-emilion-grand-cru/w/1147693?year=2020&price_id=39550712,2026-04-06
1196431,Vieilles Vignes Haut-Médoc,Château Bertrand Braneyre,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Haut-Médoc,France,2014,4.0,4813,17.90,Bordeaux Haut-Médoc Red,"Beef; Lamb; Game (deer, venison)",13,https://www.vivino.com/en/bertrand-braneyre-vieilles-vignes-haut-medoc/w/1196431?year=2014&price_id=36368483,2026-04-06
4811830,Saint-Émilion Grand Cru,Chateau Poesia,Red wine,"Merlot, Cabernet Franc",Saint-Émilion Grand Cru,France,2019,4.1,834,39.50,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/chateau-poesia-saint-emilion-grand-cru/w/4811830?year=2019&price_id=37991276,2026-04-06
12213872,En La Place Bourgogne Pinot Noir,Domaine Thiriet,Red wine,Pinot Noir,Bourgogne,France,2023,4.1,193,58.70,Burgundy Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/domaine-thiriet-en-la-place-bourgogne-pinot-noir/w/12213872?year=2023&price_id=38884907,2026-04-06
4811830,Saint-Émilion Grand Cru,Chateau Poesia,Red wine,"Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2020,4.1,834,39.50,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/chateau-poesia-saint-emilion-grand-cru/w/4811830?year=2020&price_id=35845663,2026-04-06
2888083,Saint-Joseph L'Olivaie,Coursodon,Red wine,Shiraz/Syrah,Saint-Joseph,France,2022,4.1,1393,34.95,Northern Rhône Saint-Joseph,"Beef; Lamb; Poultry; Game (deer, venison)",13,https://www.vivino.com/en/coursodon-saint-joseph-l-olivaie/w/2888083?year=2022&price_id=36058269,2026-04-06
8238490,Saint-Émilion Grand Cru,Clos des Confidences,Red wine,"Cabernet Sauvignon, Merlot",Saint-Émilion Grand Cru,France,2020,4.1,226,35.80,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/clos-des-confidences-saint-emilion-grand-cru/w/8238490?year=2020&price_id=39681206,2026-04-06
1232315,Saint-Émilion Grand Cru (Grand Cru Classé),Château Cadet-Bon,Red wine,"Cabernet Sauvignon, Cabernet Franc, Merlot",Saint-Émilion Grand Cru,France,2016,4.1,2998,41.20,Bordeaux Saint-Émilion,"Beef; Lamb; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/cadet-bon-saint-emilion-grand-cru-grand-cru-classe/w/1232315?year=2016&price_id=37742076,2026-04-06
3960562,Héritage,DéCalage,Red wine,"Shiraz/Syrah, Grenache",La Méjanelle,France,2022,4.1,87,19.20,Languedoc-Roussillon Red,Beef; Veal; Pasta,14.5,https://www.vivino.com/en/calage-heritage/w/3960562?year=2022&price_id=40097381,2026-04-06
10364534,Cuve 8a,Château Canon Chaigneau,Red wine,"Merlot, Cabernet Franc, Malbec",Lalande-de-Pomerol,France,2021,4.1,801,22.40,Bordeaux Libournais Red,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/chateau-canon-chaigneau-cuve-8a/w/10364534?year=2021&price_id=37249714,2026-04-06
5582857,Godefroy Côte de Brouilly,Domaine des Fournelles,Red wine,Gamay,Côte de Brouilly,France,2023,4.1,80,17.60,Beaujolais Red,Veal; Pork; Poultry; Pasta; Cured Meat,13,https://www.vivino.com/en/domaine-des-fournelles-godefroy-cote-de-brouilly/w/5582857?year=2023&price_id=38298486,2026-04-06
2786770,Confidentielle Rouge,"Figuière, Famille Combard",Red wine,"Shiraz/Syrah, Mourvedre",Côtes de Provence,France,2023,4.1,388,29.90,French Provence Red,"Beef; Lamb; Game (deer, venison); Mushrooms",13.5,https://www.vivino.com/en/figuiere-famille-combard-confidentielle-rouge/w/2786770?year=2023&price_id=39560601,2026-04-06
1201726,Châteauneuf-du-Pape Rouge,Berthet-Rayne,Red wine,"Mourvedre, Cinsault, Shiraz/Syrah, Grenache",Châteauneuf-du-Pape,France,2023,4.1,5411,45.40,Southern Rhône Châteauneuf-du-Pape Red,Lamb; Pork; Poultry,14.5,https://www.vivino.com/en/domaine-berthet-rayne-chateauneuf-du-pape/w/1201726?year=2023&price_id=38359862,2026-04-06
1519467,Saint-Aubin 'Les Eduens',Domaine Larue,Red wine,Pinot Noir,Saint-Aubin,France,2022,3.9,336,34,Burgundy Côte de Beaune Red,"Beef; Veal; Poultry; Game (deer, venison)",12.5,https://www.vivino.com/en/domaine-larue-saint-aubin-les-eduens/w/1519467?year=2022&price_id=40211745,2026-04-06
1197475,Les Vieilles Vignes Moulin-a-Vent,Thibault Liger-Belair,Red wine,Gamay,Moulin-à-Vent,France,2020,4.0,2748,38.60,Beaujolais Red,Veal; Pork; Poultry; Pasta; Cured Meat,13,https://www.vivino.com/en/thibault-les-vieilles-vignes-moulin-a-vent/w/1197475?year=2020&price_id=40548310,2026-04-06
6001905,Fixin Vieilles Vignes,Dominique Laurent,Red wine,Pinot Noir,Fixin,France,2019,4.0,462,41.60,Burgundy Côte de Nuits Red,"Beef; Veal; Poultry; Game (deer, venison)",,https://www.vivino.com/en/dominique-laurent-fixin-vieilles-vignes/w/6001905?year=2019&price_id=39353971,2026-04-06
